3999.00,395.4501,3.2506,2.16,0
4002.00,424.3313,2.8796,2.16,0
4015.00,433.2178,2.7754,2.16,0
4047.00,446.5476,2.6269,2.16,0
4081.00,448.7692,2.6030,2.16,0
4114.00,450.9908,2.5793,2.16,0
4148.00,453.2125,2.5559,2.16,0
4180.00,457.6557,2.5097,2.16,0
4214.00,464.3206,2.4421,2.16,0
4247.00,462.0990,2.4644,2.16,0
4281.00,462.0990,2.4644,2.16,0
4314.00,462.0990,2.4644,2.16,0
4347.00,462.0990,2.4644,2.16,0
4380.00,459.8774,2.4870,2.16,0
4414.00,453.2125,2.5559,2.16,0
4447.00,450.9908,2.5793,2.16,0
4481.00,450.9908,2.5793,2.16,0
4513.00,453.2125,2.5559,2.16,0
4547.00,455.4341,2.5327,2.16,0
4580.00,457.6557,2.5097,2.16,0
4614.00,457.6557,2.5097,2.16,0
4646.00,457.6557,2.5097,2.16,0
4680.00,457.6557,2.5097,2.16,0
4713.00,462.0990,2.4644,2.16,0
4747.00,462.0990,2.4644,2.16,0
4780.00,459.8774,2.4870,2.16,0
4813.00,462.0990,2.4644,2.16,0
4846.00,462.0990,2.4644,2.16,0
4880.00,462.0990,2.4644,2.16,0
4913.00,462.0990,2.4644,2.16,0
4946.00,462.0990,2.4644,2.16,0
4979.00,462.0990,2.4644,2.16,0
5013.00,462.0990,2.4644,2.16,0
5046.00,464.3206,2.4421,2.16,0
5080.00,464.3206,2.4421,2.16,0
5112.00,464.3206,2.4421,2.16,0
5146.00,464.3206,2.4421,2.16,0
5179.00,462.0990,2.4644,2.16,0
5213.00,462.0990,2.4644,2.16,0
5245.00,462.0990,2.4644,2.16,0
5279.00,459.8774,2.4870,2.16,0
5312.00,462.0990,2.4644,2.16,0
5346.00,462.0990,2.4644,2.16,0
5379.00,462.0990,2.4644,2.16,0
5412.00,464.3206,2.4421,2.16,0
5445.00,464.3206,2.4421,2.16,0
5479.00,466.5422,2.4200,2.16,0
5512.00,468.7639,2.3981,2.16,0
5545.00,466.5422,2.4200,2.16,0
5578.00,466.5422,2.4200,2.16,0
5612.00,466.5422,2.4200,2.16,0
5645.00,466.5422,2.4200,2.16,0
5679.00,466.5422,2.4200,2.16,0
5711.00,464.3206,2.4421,2.16,0
5745.00,464.3206,2.4421,2.16,0
5778.00,464.3206,2.4421,2.16,0
5812.00,464.3206,2.4421,2.16,0
5844.00,464.3206,2.4421,2.16,0
5878.00,464.3206,2.4421,2.16,0
5911.00,464.3206,2.4421,2.16,0
5945.00,464.3206,2.4421,2.16,0
5978.00,464.3206,2.4421,2.16,0
6011.00,459.8774,2.4870,2.16,0
6044.00,457.6557,2.5097,2.16,0
6078.00,455.4341,2.5327,2.16,0
6111.00,450.9908,2.5793,2.16,0
6145.00,448.7692,2.6030,2.16,0
6177.00,435.4394,2.7500,2.16,0
6211.00,439.8827,2.7000,2.16,0
6244.00,439.8827,2.7000,2.16,0
6278.00,450.9908,2.5793,2.16,0
6310.00,433.2178,2.7754,2.16,0
6344.00,455.4341,2.5327,2.16,0
6377.00,455.4341,2.5327,2.16,0
6411.00,450.9908,2.5793,2.16,0
6444.00,455.4341,2.5327,2.16,0
6477.00,457.6557,2.5097,2.16,0
6510.00,455.4341,2.5327,2.16,0
6544.00,462.0990,2.4644,2.16,0
6577.00,462.0990,2.4644,2.16,0
6610.00,464.3206,2.4421,2.16,0
6643.00,468.7639,2.3981,2.16,0
6677.00,473.2071,2.3549,2.16,0
6710.00,475.4288,2.3336,2.16,0
6744.00,475.4288,2.3336,2.16,0
6776.00,477.6504,2.3126,2.16,0
6810.00,470.9855,2.3764,2.16,0
6843.00,464.3206,2.4421,2.16,0
6877.00,468.7639,2.3981,2.16,0
6909.00,466.5422,2.4200,2.16,0
6943.00,468.7639,2.3981,2.16,0
6976.00,468.7639,2.3981,2.16,0
7010.00,466.5422,2.4200,2.16,0
7043.00,466.5422,2.4200,2.16,0
7076.00,466.5422,2.4200,2.16,0
7109.00,466.5422,2.4200,2.16,0
7143.00,464.3206,2.4421,2.16,0
7176.00,466.5422,2.4200,2.16,0
7209.00,468.7639,2.3981,2.16,0
7242.00,468.7639,2.3981,2.16,0
7276.00,466.5422,2.4200,2.16,0
7309.00,459.8774,2.4870,2.16,0
7343.00,479.8721,2.2917,2.16,0
7375.00,479.8721,2.2917,2.16,0
7409.00,479.8721,2.2917,2.16,0
7442.00,477.6504,2.3126,2.16,0
7476.00,479.8721,2.2917,2.16,0
7508.00,484.3153,2.2505,2.16,0
7542.00,482.0937,2.2710,2.16,0
7575.00,484.3153,2.2505,2.16,0
7609.00,490.9802,2.1900,2.16,0
7642.00,490.9802,2.1900,2.16,0
7675.00,490.9802,2.1900,2.16,0
7708.00,488.7586,2.2100,2.16,0
7742.00,488.7586,2.2100,2.16,0
7775.00,488.7586,2.2100,2.16,0
7809.00,486.5370,2.2301,2.16,0
7841.00,482.0937,2.2710,2.16,0
7875.00,477.6504,2.3126,2.16,0
7908.00,477.6504,2.3126,2.16,0
7942.00,473.2071,2.3549,2.16,0
7974.00,473.2071,2.3549,2.16,0
8008.00,473.2071,2.3549,2.16,0
8041.00,468.7639,2.3981,2.16,0
8075.00,466.5422,2.4200,2.16,0
8108.00,462.0990,2.4644,2.16,0
8141.00,459.8774,2.4870,2.16,0
8174.00,457.6557,2.5097,2.16,0
8208.00,455.4341,2.5327,2.16,0
8241.00,459.8774,2.4870,2.16,0
8274.00,462.0990,2.4644,2.16,0
8307.00,464.3206,2.4421,2.16,0
8341.00,455.4341,2.5327,2.16,0
8374.00,446.5476,2.6269,2.16,0
8408.00,444.3260,2.6510,2.16,0
8440.00,482.0937,2.2710,2.16,0
8474.00,502.0883,2.0929,2.16,0
8507.00,504.3100,2.0740,2.16,0
8541.00,504.3100,2.0740,2.16,0
8573.00,497.6451,2.1313,2.16,0
8607.00,453.2125,2.5559,2.16,0
8640.00,455.4341,2.5327,2.16,0
8674.00,459.8774,2.4870,2.16,0
8707.00,462.0990,2.4644,2.16,0
8740.00,466.5422,2.4200,2.16,0
8773.00,466.5422,2.4200,2.16,0
8807.00,495.4234,2.1507,2.16,0
8840.00,468.7639,2.3981,2.16,0
8873.00,464.3206,2.4421,2.16,0
8906.00,455.4341,2.5327,2.16,0
8940.00,459.8774,2.4870,2.16,0
8973.00,459.8774,2.4870,2.16,0
9007.00,464.3206,2.4421,2.16,0
9039.00,464.3206,2.4421,2.16,0
9073.00,462.0990,2.4644,2.16,0
9106.00,464.3206,2.4421,2.16,0
9140.00,464.3206,2.4421,2.16,0
9172.00,464.3206,2.4421,2.16,0
9206.00,470.9855,2.3764,2.16,0
9239.00,468.7639,2.3981,2.16,0
9273.00,468.7639,2.3981,2.16,0
9306.00,464.3206,2.4421,2.16,0
9339.00,464.3206,2.4421,2.16,0
9372.00,464.3206,2.4421,2.16,0
9406.00,466.5422,2.4200,2.16,0
9439.00,466.5422,2.4200,2.16,0
9473.00,466.5422,2.4200,2.16,0
9505.00,466.5422,2.4200,2.16,0
9539.00,466.5422,2.4200,2.16,0
9572.00,466.5422,2.4200,2.16,0
9606.00,466.5422,2.4200,2.16,0
9638.00,466.5422,2.4200,2.16,0
9672.00,466.5422,2.4200,2.16,0
9705.00,468.7639,2.3981,2.16,0
9739.00,468.7639,2.3981,2.16,0
9772.00,468.7639,2.3981,2.16,0
9805.00,468.7639,2.3981,2.16,0
9838.00,468.7639,2.3981,2.16,0
9872.00,468.7639,2.3981,2.16,0
9905.00,468.7639,2.3981,2.16,0
9938.00,468.7639,2.3981,2.16,0
9971.00,468.7639,2.3981,2.16,0
10005.00,468.7639,2.3981,2.16,0
10039.00,468.7639,2.3981,2.16,0
10074.00,470.9855,2.3764,2.16,0
10107.00,470.9855,2.3764,2.16,0
10142.00,468.7639,2.3981,2.16,0
10176.00,470.9855,2.3764,2.16,0
10211.00,468.7639,2.3981,2.16,0
10245.00,470.9855,2.3764,2.16,0
10279.00,470.9855,2.3764,2.16,0
10313.00,470.9855,2.3764,2.16,0
10348.00,470.9855,2.3764,2.16,0
10382.00,470.9855,2.3764,2.16,0
10417.00,470.9855,2.3764,2.16,0
10450.00,470.9855,2.3764,2.16,0
10485.00,470.9855,2.3764,2.16,0
10519.00,470.9855,2.3764,2.16,0
10554.00,470.9855,2.3764,2.16,0
10588.00,470.9855,2.3764,2.16,0
10622.00,470.9855,2.3764,2.16,0
10656.00,470.9855,2.3764,2.16,0
10691.00,470.9855,2.3764,2.16,0
10725.00,470.9855,2.3764,2.16,0
10760.00,470.9855,2.3764,2.16,0
10793.00,470.9855,2.3764,2.16,0
10828.00,470.9855,2.3764,2.16,0
10863.00,470.9855,2.3764,2.16,0
10897.00,470.9855,2.3764,2.16,0
10932.00,470.9855,2.3764,2.16,0
10966.00,470.9855,2.3764,2.16,0
11000.00,470.9855,2.3764,2.16,0
11034.00,470.9855,2.3764,2.16,0
11069.00,470.9855,2.3764,2.16,0
11103.00,470.9855,2.3764,2.16,0
11138.00,473.2071,2.3549,2.16,0
11171.00,473.2071,2.3549,2.16,0
11206.00,470.9855,2.3764,2.16,0
11240.00,470.9855,2.3764,2.16,0
11275.00,470.9855,2.3764,2.16,0
11309.00,473.2071,2.3549,2.16,0
11343.00,473.2071,2.3549,2.16,0
11377.00,470.9855,2.3764,2.16,0
11412.00,473.2071,2.3549,2.16,0
11446.00,473.2071,2.3549,2.16,0
11481.00,470.9855,2.3764,2.16,0
11514.00,470.9855,2.3764,2.16,0
11549.00,473.2071,2.3549,2.16,0
11583.00,470.9855,2.3764,2.16,0
11618.00,470.9855,2.3764,2.16,0
11652.00,470.9855,2.3764,2.16,0
11686.00,473.2071,2.3549,2.16,0
11720.00,473.2071,2.3549,2.16,0
11755.00,470.9855,2.3764,2.16,0
11789.00,470.9855,2.3764,2.16,0
11824.00,473.2071,2.3549,2.16,0
11857.00,473.2071,2.3549,2.16,0
11892.00,473.2071,2.3549,2.16,0
11926.00,473.2071,2.3549,2.16,0
11961.00,473.2071,2.3549,2.16,0
11996.00,473.2071,2.3549,2.16,0
12029.00,473.2071,2.3549,2.16,0
12064.00,470.9855,2.3764,2.16,0
12098.00,473.2071,2.3549,2.16,0
12133.00,473.2071,2.3549,2.16,0
12167.00,473.2071,2.3549,2.16,0
12201.00,470.9855,2.3764,2.16,0
12235.00,473.2071,2.3549,2.16,0
12270.00,473.2071,2.3549,2.16,0
12304.00,473.2071,2.3549,2.16,0
12339.00,473.2071,2.3549,2.16,0
12372.00,470.9855,2.3764,2.16,0
12407.00,470.9855,2.3764,2.16,0
12441.00,470.9855,2.3764,2.16,0
12476.00,473.2071,2.3549,2.16,0
12510.00,470.9855,2.3764,2.16,0
12545.00,470.9855,2.3764,2.16,0
12578.00,470.9855,2.3764,2.16,0
12613.00,470.9855,2.3764,2.16,0
12647.00,470.9855,2.3764,2.16,0
12682.00,470.9855,2.3764,2.16,0
12716.00,470.9855,2.3764,2.16,0
12750.00,470.9855,2.3764,2.16,0
12784.00,470.9855,2.3764,2.16,0
12819.00,470.9855,2.3764,2.16,0
12853.00,470.9855,2.3764,2.16,0
12888.00,470.9855,2.3764,2.16,0
12921.00,470.9855,2.3764,2.16,0
12956.00,470.9855,2.3764,2.16,0
12990.00,470.9855,2.3764,2.16,0
13025.00,473.2071,2.3549,2.16,0
13060.00,475.4288,2.3336,2.16,0
13093.00,475.4288,2.3336,2.16,0
13128.00,475.4288,2.3336,2.16,0
13162.00,477.6504,2.3126,2.16,0
13197.00,477.6504,2.3126,2.16,0
13231.00,482.0937,2.2710,2.16,0
13265.00,484.3153,2.2505,2.16,0
13299.00,486.5370,2.2301,2.16,0
13334.00,486.5370,2.2301,2.16,0
13368.00,486.5370,2.2301,2.16,0
13403.00,479.8721,2.2917,2.16,0
13436.00,477.6504,2.3126,2.16,0
13471.00,479.8721,2.2917,2.16,0
13505.00,479.8721,2.2917,2.16,0
13540.00,479.8721,2.2917,2.16,0
13574.00,479.8721,2.2917,2.16,0
13608.00,479.8721,2.2917,2.16,0
13642.00,479.8721,2.2917,2.16,0
13677.00,479.8721,2.2917,2.16,0
13711.00,479.8721,2.2917,2.16,0
13746.00,482.0937,2.2710,2.16,0
13779.00,482.0937,2.2710,2.16,0
13814.00,479.8721,2.2917,2.16,0
13848.00,479.8721,2.2917,2.16,0
13883.00,479.8721,2.2917,2.16,0
13917.00,479.8721,2.2917,2.16,0
13952.00,479.8721,2.2917,2.16,0
13985.00,479.8721,2.2917,2.16,0
14020.00,477.6504,2.3126,2.16,0
14054.00,479.8721,2.2917,2.16,0
14089.00,477.6504,2.3126,2.16,0
14123.00,479.8721,2.2917,2.16,0
14157.00,477.6504,2.3126,2.16,0
14192.00,477.6504,2.3126,2.16,0
14226.00,479.8721,2.2917,2.16,0
14261.00,479.8721,2.2917,2.16,0
14295.00,477.6504,2.3126,2.16,0
14329.00,479.8721,2.2917,2.16,0
14363.00,479.8721,2.2917,2.16,0
14398.00,477.6504,2.3126,2.16,0
14432.00,477.6504,2.3126,2.16,0
14467.00,482.0937,2.2710,2.16,0
14500.00,484.3153,2.2505,2.16,0
14535.00,477.6504,2.3126,2.16,0
14569.00,475.4288,2.3336,2.16,0
14604.00,475.4288,2.3336,2.16,0
14638.00,475.4288,2.3336,2.16,0
14672.00,475.4288,2.3336,2.16,0
14706.00,475.4288,2.3336,2.16,0
14741.00,490.9802,2.1900,2.16,0
14775.00,473.2071,2.3549,2.16,0
14810.00,470.9855,2.3764,2.16,0
14843.00,473.2071,2.3549,2.16,0
14878.00,473.2071,2.3549,2.16,0
14912.00,473.2071,2.3549,2.16,0
14947.00,486.5370,2.2301,2.16,0
14981.00,486.5370,2.2301,2.16,0
15015.00,479.8721,2.2917,2.16,0
15049.00,477.6504,2.3126,2.16,0
15084.00,477.6504,2.3126,2.16,0
15118.00,486.5370,2.2301,2.16,0
15153.00,486.5370,2.2301,2.16,0
15186.00,486.5370,2.2301,2.16,0
15221.00,488.7586,2.2100,2.16,0
15256.00,488.7586,2.2100,2.16,0
15290.00,488.7586,2.2100,2.16,0
15325.00,488.7586,2.2100,2.16,0
15358.00,490.9802,2.1900,2.16,0
15393.00,490.9802,2.1900,2.16,1
15427.00,490.9802,2.1900,2.16,1
15462.00,490.9802,2.1900,2.16,1
15496.00,490.9802,2.1900,2.16,1
15531.00,490.9802,2.1900,2.16,1
15564.00,490.9802,2.1900,2.16,1
15599.00,490.9802,2.1900,2.16,1
15633.00,490.9802,2.1900,2.16,1
15668.00,490.9802,2.1900,2.16,1
15702.00,490.9802,2.1900,2.16,1
15736.00,490.9802,2.1900,2.16,1
15770.00,490.9802,2.1900,2.16,1
15805.00,490.9802,2.1900,2.16,1
15839.00,490.9802,2.1900,2.16,1
15874.00,490.9802,2.1900,2.16,1
15907.00,490.9802,2.1900,2.16,1
15942.00,490.9802,2.1900,2.16,1
15976.00,490.9802,2.1900,2.16,1
16011.00,488.7586,2.2100,2.16,1
16045.00,488.7586,2.2100,2.16,1
16079.00,488.7586,2.2100,2.16,1
16113.00,488.7586,2.2100,2.16,1
16148.00,488.7586,2.2100,2.16,1
16182.00,486.5370,2.2301,2.16,1
16217.00,486.5370,2.2301,2.16,1
16250.00,482.0937,2.2710,2.16,1
16285.00,482.0937,2.2710,2.16,1
16319.00,482.0937,2.2710,2.16,1
16354.00,482.0937,2.2710,2.16,1
16389.00,482.0937,2.2710,2.16,1
16422.00,482.0937,2.2710,2.16,1
16457.00,482.0937,2.2710,2.16,1
16491.00,482.0937,2.2710,2.16,1
16526.00,482.0937,2.2710,2.16,1
16560.00,479.8721,2.2917,2.16,1
16594.00,482.0937,2.2710,2.16,1
16628.00,482.0937,2.2710,2.16,1
16663.00,482.0937,2.2710,2.16,1
16697.00,482.0937,2.2710,2.16,1
16732.00,482.0937,2.2710,2.16,1
16765.00,482.0937,2.2710,2.16,1
16800.00,482.0937,2.2710,2.16,1
16834.00,479.8721,2.2917,2.16,1
16869.00,482.0937,2.2710,2.16,1
16903.00,479.8721,2.2917,2.16,1
16937.00,479.8721,2.2917,2.16,1
16971.00,482.0937,2.2710,2.16,1
17006.00,479.8721,2.2917,2.16,1
17040.00,482.0937,2.2710,2.16,1
17075.00,479.8721,2.2917,2.16,1
17108.00,482.0937,2.2710,2.16,1
17143.00,479.8721,2.2917,2.16,1
17177.00,479.8721,2.2917,2.16,1
17212.00,482.0937,2.2710,2.16,1
17246.00,479.8721,2.2917,2.16,1
17281.00,482.0937,2.2710,2.16,1
17314.00,479.8721,2.2917,2.16,1
17349.00,479.8721,2.2917,2.16,1
17383.00,479.8721,2.2917,2.16,1
17418.00,482.0937,2.2710,2.16,1
17453.00,482.0937,2.2710,2.16,1
17486.00,482.0937,2.2710,2.16,1
17521.00,482.0937,2.2710,2.16,1
17555.00,479.8721,2.2917,2.16,1
17590.00,479.8721,2.2917,2.16,1
17624.00,479.8721,2.2917,2.16,1
17658.00,482.0937,2.2710,2.16,1
17692.00,479.8721,2.2917,2.16,1
17727.00,479.8721,2.2917,2.16,1
17761.00,479.8721,2.2917,2.16,1
17796.00,479.8721,2.2917,2.16,1
17829.00,479.8721,2.2917,2.16,1
17864.00,479.8721,2.2917,2.16,1
17898.00,479.8721,2.2917,2.16,1
17933.00,479.8721,2.2917,2.16,1
17967.00,479.8721,2.2917,2.16,1
18001.00,479.8721,2.2917,2.16,1
18035.00,479.8721,2.2917,2.16,1
18070.00,477.6504,2.3126,2.16,1
18104.00,477.6504,2.3126,2.16,1
18139.00,479.8721,2.2917,2.16,1
18172.00,479.8721,2.2917,2.16,1
18207.00,479.8721,2.2917,2.16,1
18241.00,479.8721,2.2917,2.16,1
18276.00,479.8721,2.2917,2.16,1
18310.00,477.6504,2.3126,2.16,1
18344.00,477.6504,2.3126,2.16,1
